Timestamp,pH,Turbidity_NTU,TDS_ppm,Temperature_C,Flow_Rate_Lmin,Water_Quality_Index
2024-02-03 19:45:00,6.9,3.0,179.0,24.0,5.5,82.0
2024-02-03 20:00:00,6.9,2.5,177.0,23.4,4.4,85.0
2024-02-03 20:15:00,6.8,2.5,169.0,23.5,3.6,84.0
2024-02-03 20:30:00,7.0,2.4,164.0,22.9,3.3,86.0
2024-02-03 20:45:00,6.9,2.4,175.0,23.0,5.0,85.0
2024-02-03 21:00:00,7.1,2.2,172.0,22.7,3.4,86.0
2024-02-03 21:15:00,7.1,1.8,166.0,22.9,2.6,88.0
2024-02-03 21:30:00,7.2,1.9,163.0,22.6,3.3,87.0
2024-02-03 21:45:00,7.1,1.9,159.0,22.8,2.6,88.0
2024-02-03 22:00:00,7.1,1.8,163.0,22.8,0.8,89.0
2024-02-03 22:15:00,7.1,1.7,159.0,21.7,1.4,89.0
2024-02-03 22:30:00,7.1,1.4,157.0,21.9,1.4,90.0
2024-02-03 22:45:00,7.2,1.5,158.0,22.1,1.5,90.0
2024-02-03 23:00:00,7.1,1.2,147.0,22.4,0.9,92.0
2024-02-03 23:15:00,7.2,1.4,156.0,22.4,0.8,90.0
2024-02-03 23:30:00,7.1,1.2,149.0,21.9,1.1,92.0
2024-02-03 23:45:00,7.0,1.2,149.0,21.8,1.7,92.0
2024-02-04 00:00:00,7.2,1.1,145.0,22.2,0.7,92.0
2024-02-04 00:15:00,7.2,1.0,152.0,21.7,0.7,92.0
2024-02-04 00:30:00,7.2,1.0,147.0,22.3,0.0,92.0
2024-02-04 00:45:00,7.2,1.0,145.0,22.0,0.0,93.0
2024-02-04 01:00:00,7.2,1.0,138.0,22.2,0.4,93.0
2024-02-04 01:15:00,7.2,0.9,156.0,22.7,0.0,92.0
2024-02-04 01:30:00,7.2,1.0,144.0,22.6,0.4,92.0
2024-02-04 01:45:00,7.2,0.8,145.0,22.0,0.5,93.0
2024-02-04 02:00:00,7.2,0.8,147.0,22.6,0.5,93.0
2024-02-04 02:15:00,7.1,0.8,141.0,22.4,0.4,94.0
2024-02-04 02:30:00,7.2,0.8,144.0,22.6,0.6,93.0
2024-02-04 02:45:00,7.1,1.0,145.0,23.1,0.4,93.0
2024-02-04 03:00:00,7.2,1.0,153.0,22.8,0.6,92.0
2024-02-04 03:15:00,7.1,0.7,147.0,23.1,0.2,93.0
2024-02-04 03:30:00,7.3,1.1,145.0,22.8,0.0,91.0
2024-02-04 03:45:00,7.2,0.9,141.0,22.9,0.7,93.0
2024-02-04 04:00:00,7.2,0.9,141.0,22.7,0.3,93.0
2024-02-04 04:15:00,7.3,1.0,148.0,23.5,0.7,91.0
2024-02-04 04:30:00,7.2,0.8,149.0,22.9,0.5,92.0
2024-02-04 04:45:00,7.2,0.9,151.0,23.4,0.0,92.0
2024-02-04 05:00:00,7.1,0.7,147.0,23.4,0.6,94.0
2024-02-04 05:15:00,7.1,1.0,150.0,23.3,0.4,92.0
2024-02-04 05:30:00,7.1,0.7,154.0,23.4,0.1,94.0
2024-02-04 05:45:00,7.1,1.0,154.0,23.8,0.0,92.0
2024-02-04 06:00:00,7.4,0.7,155.0,24.1,2.1,91.0
2024-02-04 06:15:00,7.5,1.2,152.0,23.6,1.7,89.0
2024-02-04 06:30:00,7.7,1.3,153.0,24.0,2.6,87.0
2024-02-04 06:45:00,7.7,1.4,152.0,24.2,1.9,87.0
2024-02-04 07:00:00,7.7,1.6,153.0,24.6,4.1,86.0
2024-02-04 07:15:00,7.8,1.5,161.0,24.3,3.9,85.0
2024-02-04 07:30:00,7.8,1.9,159.0,24.7,3.9,84.0
2024-02-04 07:45:00,7.9,1.8,160.0,25.2,4.0,83.0
2024-02-04 08:00:00,7.8,2.2,163.0,25.5,5.6,82.0
2024-02-04 08:15:00,7.9,2.1,155.0,26.1,5.6,82.0
2024-02-04 08:30:00,7.8,2.2,167.0,25.1,5.4,81.0
2024-02-04 08:45:00,7.9,2.2,173.0,25.6,5.9,81.0
2024-02-04 09:00:00,7.9,2.4,168.0,25.9,4.2,80.0
2024-02-04 09:15:00,7.9,2.4,170.0,26.1,6.7,80.0
2024-02-04 09:30:00,7.9,2.5,171.0,25.3,5.1,80.0
2024-02-04 09:45:00,7.9,2.3,169.0,25.7,4.7,81.0
2024-02-04 10:00:00,7.9,2.5,178.0,26.0,6.2,79.0
2024-02-04 10:15:00,8.0,2.4,176.0,26.0,6.3,79.0
2024-02-04 10:30:00,7.9,2.5,171.0,26.0,6.3,80.0
2024-02-04 10:45:00,7.9,2.7,171.0,25.6,4.5,79.0
2024-02-04 11:00:00,7.8,2.3,178.0,25.1,5.0,81.0
2024-02-04 11:15:00,7.8,2.6,180.0,25.0,5.9,79.0
2024-02-04 11:30:00,7.8,2.3,172.0,25.4,4.4,81.0
2024-02-04 11:45:00,7.8,2.3,166.0,25.0,4.3,81.0
2024-02-04 12:00:00,7.7,2.6,172.0,25.4,8.7,81.0
2024-02-04 12:15:00,7.7,3.0,181.0,25.8,9.4,78.0
2024-02-04 12:30:00,7.8,3.4,191.0,26.6,13.1,75.0
2024-02-04 12:45:00,7.7,3.7,195.0,26.9,12.3,74.0
2024-02-04 13:00:00,7.7,3.6,194.0,26.8,9.2,74.0
2024-02-04 13:15:00,7.8,3.7,189.0,27.5,9.6,74.0
2024-02-04 13:30:00,7.6,3.9,197.0,27.3,12.9,73.0
2024-02-04 13:45:00,7.7,4.0,197.0,26.6,10.3,72.0
2024-02-04 14:00:00,7.7,3.7,193.0,26.4,7.3,74.0
2024-02-04 14:15:00,7.7,3.5,184.0,25.5,5.3,76.0
2024-02-04 14:30:00,7.7,3.2,194.0,25.4,7.7,77.0
2024-02-04 14:45:00,7.5,3.2,183.0,25.0,5.9,78.0
2024-02-04 15:00:00,7.8,3.1,183.0,24.9,7.7,77.0
2024-02-04 15:15:00,7.6,3.0,181.0,25.1,6.3,79.0
2024-02-04 15:30:00,7.5,3.1,177.0,24.6,8.0,79.0
2024-02-04 15:45:00,7.6,3.0,171.0,24.4,5.5,79.0
2024-02-04 16:00:00,7.5,2.8,175.0,24.2,5.1,81.0
2024-02-04 16:15:00,7.5,2.8,175.0,24.4,7.6,81.0
2024-02-04 16:30:00,7.5,2.7,183.0,24.0,5.2,81.0
2024-02-04 16:45:00,7.5,2.8,178.0,24.1,6.2,81.0
2024-02-04 17:00:00,7.6,2.9,182.0,24.2,8.3,80.0
2024-02-04 17:15:00,7.5,3.2,183.0,24.4,10.9,79.0
2024-02-04 17:30:00,7.5,3.3,193.0,24.8,10.0,77.0
2024-02-04 17:45:00,7.4,3.2,184.0,24.9,9.7,79.0
2024-02-04 18:00:00,7.6,3.5,192.0,24.9,10.2,76.0
2024-02-04 18:15:00,7.4,3.6,184.0,25.0,9.1,77.0
2024-02-04 18:30:00,7.5,3.3,197.0,25.7,9.3,77.0
2024-02-04 18:45:00,7.5,3.6,192.0,24.9,8.1,76.0
2024-02-04 19:00:00,7.6,3.3,185.0,24.4,5.2,77.0
2024-02-04 19:15:00,7.5,2.9,187.0,24.5,4.8,79.0
2024-02-04 19:30:00,7.4,2.8,178.0,23.5,5.0,81.0
2024-02-04 19:45:00,7.4,2.6,181.0,23.5,5.2,82.0
2024-02-04 20:00:00,7.4,2.9,173.0,23.5,4.8,81.0
2024-02-04 20:15:00,7.4,2.6,178.0,23.9,4.8,82.0
2024-02-04 20:30:00,7.5,2.5,172.0,23.7,4.0,82.0
2024-02-04 20:45:00,7.5,2.3,176.0,23.0,4.3,83.0
2024-02-04 21:00:00,7.5,2.3,159.0,23.0,3.3,84.0
2024-02-04 21:15:00,7.4,2.0,167.0,22.9,2.4,85.0
2024-02-04 21:30:00,7.5,1.9,171.0,22.6,3.5,86.0
2024-02-04 21:45:00,7.6,2.0,170.0,22.6,3.9,84.0
2024-02-04 22:00:00,7.6,1.8,155.0,22.6,0.9,86.0
2024-02-04 22:15:00,7.6,1.8,158.0,22.7,1.5,86.0
2024-02-04 22:30:00,7.5,1.6,152.0,22.2,0.6,87.0
2024-02-04 22:45:00,7.6,1.3,161.0,22.4,1.1,88.0
2024-02-04 23:00:00,7.5,1.4,151.0,22.4,0.8,88.0
2024-02-04 23:15:00,7.7,1.2,154.0,21.9,0.8,88.0
2024-02-04 23:30:00,7.7,1.1,154.0,21.9,0.7,88.0
2024-02-04 23:45:00,7.6,1.1,147.0,22.2,0.7,89.0
2024-02-05 00:00:00,7.6,1.1,154.0,22.2,1.3,89.0
2024-02-05 00:15:00,7.7,1.0,149.0,21.7,0.5,89.0
2024-02-05 00:30:00,7.7,0.8,148.0,22.0,0.4,90.0
2024-02-05 00:45:00,7.7,1.1,159.0,22.3,0.2,88.0
2024-02-05 01:00:00,7.7,0.9,153.0,22.4,0.1,89.0
2024-02-05 01:15:00,7.7,1.2,140.0,22.2,0.2,88.0
2024-02-05 01:30:00,7.6,1.1,148.0,22.8,0.7,89.0
2024-02-05 01:45:00,7.8,1.0,148.0,22.4,0.1,88.0
2024-02-05 02:00:00,7.7,0.7,147.0,22.8,0.8,90.0
2024-02-05 02:15:00,7.8,1.1,147.0,22.7,0.7,88.0
2024-02-05 02:30:00,7.8,1.0,144.0,22.7,0.3,88.0
2024-02-05 02:45:00,7.8,1.1,151.0,22.9,0.2,88.0
2024-02-05 03:00:00,7.8,0.8,140.0,23.0,0.4,90.0
2024-02-05 03:15:00,7.9,0.9,140.0,22.6,0.5,89.0
2024-02-05 03:30:00,7.7,0.7,139.0,23.1,0.2,91.0
2024-02-05 03:45:00,7.8,1.1,147.0,23.4,0.4,88.0
2024-02-05 04:00:00,8.0,0.9,154.0,23.0,0.0,88.0
2024-02-05 04:15:00,7.8,0.8,143.0,23.1,0.1,89.0
2024-02-05 04:30:00,8.0,0.9,144.0,23.6,0.3,88.0
2024-02-05 04:45:00,7.9,1.0,150.0,23.2,0.5,88.0
2024-02-05 05:00:00,7.9,1.0,150.0,23.8,0.2,87.0
2024-02-05 05:15:00,8.0,0.9,144.0,23.3,0.8,88.0
2024-02-05 05:30:00,7.8,0.9,139.0,23.2,0.5,89.0
2024-02-05 05:45:00,8.0,0.8,149.0,23.3,1.0,88.0
2024-02-05 06:00:00,7.7,1.2,150.0,23.9,1.9,88.0
2024-02-05 06:15:00,7.6,1.0,152.0,24.0,2.7,89.0
2024-02-05 06:30:00,7.5,1.1,151.0,24.5,1.6,89.0
2024-02-05 06:45:00,7.4,1.3,146.0,24.3,2.0,90.0
2024-02-05 07:00:00,7.3,1.3,160.0,24.2,4.0,89.0
2024-02-05 07:15:00,7.2,1.6,161.0,24.3,4.4,88.0
2024-02-05 07:30:00,7.1,1.7,156.0,24.9,5.1,89.0
2024-02-05 07:45:00,7.2,1.8,163.0,25.4,3.3,87.0
2024-02-05 08:00:00,7.1,1.9,160.0,25.2,4.8,88.0
2024-02-05 08:15:00,7.0,1.9,166.0,25.2,5.2,88.0
2024-02-05 08:30:00,7.1,2.1,168.0,25.8,5.4,86.0
2024-02-05 08:45:00,6.9,2.4,166.0,25.2,5.5,85.0
2024-02-05 09:00:00,6.9,2.2,176.0,26.2,5.4,85.0
2024-02-05 09:15:00,6.9,2.3,166.0,25.7,6.6,86.0
2024-02-05 09:30:00,7.0,2.6,166.0,26.0,6.7,84.0
2024-02-05 09:45:00,7.0,2.3,176.0,26.4,6.0,85.0
2024-02-05 10:00:00,6.9,2.4,174.0,26.6,6.0,85.0
2024-02-05 10:15:00,7.0,2.8,175.0,26.0,6.3,83.0
2024-02-05 10:30:00,7.0,2.5,172.0,25.9,4.8,85.0
2024-02-05 10:45:00,7.1,2.5,173.0,25.9,5.2,84.0
2024-02-05 11:00:00,7.1,2.4,176.0,24.8,5.5,85.0
2024-02-05 11:15:00,7.0,2.4,168.0,25.4,5.2,85.0
2024-02-05 11:30:00,7.0,2.5,174.0,25.7,6.5,84.0
2024-02-05 11:45:00,7.0,2.5,168.0,25.4,5.9,85.0
2024-02-05 12:00:00,6.9,2.8,180.0,25.3,8.4,82.0
2024-02-05 12:15:00,6.9,3.0,179.0,25.9,10.2,82.0
2024-02-05 12:30:00,6.9,3.1,186.0,25.9,9.6,80.0
2024-02-05 12:45:00,6.8,3.2,185.0,26.5,11.8,80.0
2024-02-05 13:00:00,7.0,3.6,190.0,26.4,9.8,79.0
2024-02-05 13:15:00,6.8,3.7,191.0,26.6,12.5,77.0
2024-02-05 13:30:00,6.8,3.9,199.0,27.3,12.2,76.0
2024-02-05 13:45:00,6.9,4.0,195.0,26.5,8.0,76.0
2024-02-05 14:00:00,6.9,3.5,185.0,26.0,6.7,79.0
2024-02-05 14:15:00,6.8,3.3,195.0,26.1,7.7,79.0
2024-02-05 14:30:00,6.9,3.3,187.0,25.3,7.5,80.0
2024-02-05 14:45:00,6.9,3.1,180.0,25.8,6.2,81.0
2024-02-05 15:00:00,6.8,3.1,185.0,24.8,6.2,80.0
2024-02-05 15:15:00,6.9,2.8,184.0,24.7,5.3,83.0
2024-02-05 15:30:00,6.9,2.6,181.0,24.4,5.9,84.0
2024-02-05 15:45:00,6.9,2.9,168.0,24.6,6.7,83.0
2024-02-05 16:00:00,6.9,2.9,177.0,24.3,8.2,82.0
2024-02-05 16:15:00,6.9,3.0,176.0,24.6,8.3,82.0
2024-02-05 16:30:00,6.9,2.7,185.0,24.3,6.2,83.0
2024-02-05 16:45:00,7.0,2.8,181.0,24.8,5.7,83.0
2024-02-05 17:00:00,6.9,3.1,188.0,24.6,11.7,81.0
2024-02-05 17:15:00,6.8,3.5,184.0,25.1,11.8,79.0
2024-02-05 17:30:00,6.7,3.3,182.0,25.5,8.0,79.0
2024-02-05 17:45:00,7.0,3.6,191.0,25.2,12.0,79.0
2024-02-05 18:00:00,6.7,3.8,197.0,25.9,11.3,76.0
2024-02-05 18:15:00,6.8,3.9,197.0,25.3,11.2,76.0
2024-02-05 18:30:00,6.7,3.8,190.0,25.8,10.1,77.0
2024-02-05 18:45:00,6.9,3.9,188.0,26.2,10.7,77.0
2024-02-05 19:00:00,6.9,3.2,194.0,25.3,5.1,80.0
2024-02-05 19:15:00,6.9,3.4,185.0,25.0,6.3,80.0
2024-02-05 19:30:00,6.9,3.1,185.0,24.0,4.6,82.0
2024-02-05 19:45:00,6.9,2.8,180.0,24.1,5.1,83.0
2024-02-05 20:00:00,6.9,2.8,180.0,23.6,5.1,83.0
2024-02-05 20:15:00,7.0,2.6,169.0,23.3,4.7,85.0
2024-02-05 20:30:00,6.9,2.5,174.0,23.6,5.0,85.0
2024-02-05 20:45:00,7.1,2.3,172.0,23.2,5.1,85.0
2024-02-05 21:00:00,7.0,2.4,163.0,23.2,3.5,86.0
2024-02-05 21:15:00,7.0,2.3,165.0,23.2,3.9,86.0
2024-02-05 21:30:00,7.1,2.0,166.0,22.9,2.8,87.0
2024-02-05 21:45:00,7.0,2.0,173.0,22.9,3.4,87.0
2024-02-05 22:00:00,7.1,1.9,163.0,22.6,1.1,88.0
2024-02-05 22:15:00,7.1,1.7,158.0,22.5,0.8,89.0
2024-02-05 22:30:00,7.0,1.4,157.0,22.6,1.2,91.0
2024-02-05 22:45:00,7.2,1.3,156.0,22.1,0.8,90.0
2024-02-05 23:00:00,7.1,1.2,158.0,21.9,1.5,92.0
2024-02-05 23:15:00,7.1,1.4,156.0,22.0,0.7,90.0
2024-02-05 23:30:00,7.1,1.1,148.0,22.3,1.2,92.0
2024-02-05 23:45:00,7.2,1.1,153.0,22.0,1.3,92.0
2024-02-06 00:00:00,7.2,1.2,149.0,22.6,0.4,91.0
2024-02-06 00:15:00,7.1,0.8,148.0,21.7,0.3,93.0
2024-02-06 00:30:00,7.2,0.8,143.0,22.2,0.6,93.0
2024-02-06 00:45:00,7.2,1.1,156.0,22.3,0.1,92.0
2024-02-06 01:00:00,7.2,0.9,151.0,22.3,0.7,92.0
2024-02-06 01:15:00,7.2,0.9,148.0,22.1,0.5,92.0
2024-02-06 01:30:00,7.2,1.0,149.0,22.1,0.5,92.0
2024-02-06 01:45:00,7.1,1.0,150.0,22.8,0.1,92.0
2024-02-06 02:00:00,7.2,0.8,140.0,22.2,0.3,93.0
2024-02-06 02:15:00,7.3,0.9,147.0,22.8,0.2,92.0
2024-02-06 02:30:00,7.2,1.0,145.0,22.1,0.3,92.0
2024-02-06 02:45:00,7.1,1.0,149.0,22.6,0.4,93.0
2024-02-06 03:00:00,7.1,0.6,147.0,23.2,0.3,94.0
2024-02-06 03:15:00,7.2,1.1,159.0,23.0,0.2,91.0
2024-02-06 03:30:00,7.2,0.9,146.0,23.2,0.6,93.0
2024-02-06 03:45:00,7.3,0.7,144.0,23.3,0.7,93.0
2024-02-06 04:00:00,7.2,1.1,144.0,23.1,0.3,92.0
2024-02-06 04:15:00,7.2,0.7,148.0,23.1,0.6,93.0
2024-02-06 04:30:00,7.2,0.7,143.0,23.2,0.5,93.0
2024-02-06 04:45:00,7.2,0.9,148.0,23.4,0.1,93.0
2024-02-06 05:00:00,7.3,1.0,142.0,23.3,0.1,92.0
2024-02-06 05:15:00,7.2,0.8,142.0,23.7,0.7,93.0
2024-02-06 05:30:00,7.1,0.9,144.0,23.4,0.5,93.0
2024-02-06 05:45:00,7.2,0.9,146.0,23.9,0.4,92.0
